# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 6 11:14:22 2022
# X_STEP: 0.504000
# Y_STEP: 0.503000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 99.792000
# Y_MAX: 100.600006
# Z_MAX: 0.000000
#
# X_DIM: 198
# Y_DIM: 200
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 62
#
# Num_Features: 62 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry
2.605160 1.405740 4.155600 15.876000 40.491501 0.000000 34 1 62
2.604620 1.405910 4.155790 16.380001 40.491501 0.000000 34 1 62
1.832400 1.702240 3.672030 16.884001 40.491501 0.000000 8 1 62
1.831450 1.700140 3.673340 17.388000 40.491501 0.000000 8 1 62
1.831390 1.696100 3.675100 17.892000 40.491501 0.000000 8 1 62
1.831510 1.695530 3.675730 18.396002 40.491501 0.000000 8 1 62
1.832620 1.693500 3.677720 18.900002 40.491501 0.000000 8 1 62
1.833480 1.692970 3.678650 19.404001 40.491501 0.000000 8 1 62
1.834870 1.691450 3.681530 19.908001 40.491501 0.000000 8 1 62
1.838160 1.690250 3.683550 20.412001 40.491501 0.000000 8 1 62
1.839490 1.689900 3.684040 20.916000 40.491501 0.000000 8 1 62
1.842630 1.689200 3.685180 21.420002 40.491501 0.000000 8 1 62
1.846470 1.688450 3.685850 21.924002 40.491501 0.000000 8 1 62
1.846780 1.687970 3.685860 22.428001 40.491501 0.000000 8 1 62
1.849550 1.686690 3.685330 22.932001 40.491501 0.000000 8 1 62
1.851310 1.686290 3.684960 23.436001 40.491501 0.000000 8 1 62
1.853850 1.684430 3.682550 23.940001 40.491501 0.000000 8 1 62
1.857030 1.682900 3.678790 24.444002 40.491501 0.000000 8 1 62
1.858140 1.682370 3.676940 24.948002 40.491501 0.000000 8 1 62
1.860530 1.681220 3.671820 25.452002 40.491501 0.000000 8 1 62
1.864630 1.680260 3.666400 25.956001 40.491501 0.000000 8 1 62
1.865740 1.680180 3.664810 26.460001 40.491501 0.000000 8 1 62
1.869490 1.679700 3.660120 26.964001 40.491501 0.000000 8 1 62
1.871170 1.679010 3.658320 27.468000 40.491501 0.000000 8 1 62
1.875070 1.679010 3.652830 27.972002 40.491501 0.000000 8 1 62
1.879710 1.677930 3.648470 28.476002 40.491501 0.000000 8 1 62
1.881810 1.677430 3.646900 28.980001 40.491501 0.000000 8 1 62
1.886730 1.675880 3.642630 29.484001 40.491501 0.000000 8 1 62
1.889050 1.676430 3.640040 29.988001 40.491501 0.000000 8 1 62
1.889990 1.677410 3.639410 30.492001 40.491501 0.000000 8 1 62
1.890780 1.678240 3.638880 30.996002 40.491501 0.000000 8 1 62
3.061790 1.147510 3.598150 31.500002 40.491501 0.000000 22 1 62
3.061940 1.147660 3.600430 32.004002 40.491501 0.000000 22 1 62
3.062690 1.148520 3.605600 32.507999 40.491501 0.000000 22 1 62
3.063040 1.149020 3.607170 33.012001 40.491501 0.000000 22 1 62
3.064940 1.150670 3.609770 33.515999 40.491501 0.000000 22 1 62
3.067570 1.151370 3.610950 34.020000 40.491501 0.000000 22 1 62
3.068620 1.151470 3.610940 34.523998 40.491501 0.000000 22 1 62
3.071590 1.152520 3.609540 35.028000 40.491501 0.000000 22 1 62
3.075220 1.153710 3.607670 35.531998 40.491501 0.000000 22 1 62
3.076500 1.154370 3.606660 36.035999 40.491501 0.000000 22 1 62
3.080370 1.155900 3.603790 36.540001 40.491501 0.000000 22 1 62
3.082020 1.156370 3.602900 37.043999 40.491501 0.000000 22 1 62
3.085850 1.158520 3.598680 37.548000 40.491501 0.000000 22 1 62
3.089200 1.160480 3.595390 38.051998 40.491501 0.000000 22 1 62
3.090190 1.161330 3.594240 38.556000 40.491501 0.000000 22 1 62
3.093030 1.163520 3.591010 39.060001 40.491501 0.000000 22 1 62
3.096210 1.165120 3.589120 39.563999 40.491501 0.000000 22 1 62
3.097240 1.165620 3.588360 40.068001 40.491501 0.000000 22 1 62
3.099990 1.167010 3.586780 40.571999 40.491501 0.000000 22 1 62
3.101100 1.167300 3.586330 41.076000 40.491501 0.000000 22 1 62
3.102900 1.168290 3.585290 41.579998 40.491501 0.000000 22 1 62
3.104260 1.168470 3.585190 42.084000 40.491501 0.000000 22 1 62
3.081610 1.197740 3.484480 42.588001 40.491501 0.000000 9 1 62
3.072950 1.203560 3.478230 43.091999 40.491501 0.000000 9 1 62
3.064730 1.211000 3.468870 43.596001 40.491501 0.000000 9 1 62
3.061750 1.213970 3.465180 44.099998 40.491501 0.000000 9 1 62
3.055370 1.220420 3.457880 44.604000 40.491501 0.000000 9 1 62
3.052260 1.224770 3.452160 45.107998 40.491501 0.000000 9 1 62
3.052320 1.225600 3.452280 45.612000 40.491501 0.000000 9 1 62
3.053930 1.227110 3.451360 46.116001 40.491501 0.000000 9 1 62
3.055100 1.227520 3.451100 46.619999 40.491501 0.000000 9 1 62
3.059150 1.228020 3.450570 47.124001 40.491501 0.000000 9 1 62
3.062850 1.228320 3.447400 47.627998 40.491501 0.000000 9 1 62
3.064250 1.228030 3.445830 48.132000 40.491501 0.000000 9 1 62
3.066380 1.229000 3.441500 48.636002 40.491501 0.000000 9 1 62
3.067670 1.230890 3.436160 49.139999 40.491501 0.000000 9 1 62
3.067290 1.231810 3.434960 49.644001 40.491501 0.000000 9 1 62
3.065680 1.234530 3.429470 50.147999 40.491501 0.000000 9 1 62
3.064710 1.235580 3.427260 50.652000 40.491501 0.000000 9 1 62
3.061910 1.237510 3.421620 51.155998 40.491501 0.000000 9 1 62
3.060530 1.237680 3.418260 51.660000 40.491501 0.000000 9 1 62
3.060110 1.237500 3.417620 52.164001 40.491501 0.000000 9 1 62
3.060260 1.235950 3.419930 52.667999 40.491501 0.000000 9 1 62
3.060520 1.233630 3.424100 53.172001 40.491501 0.000000 9 1 62
3.060690 1.232710 3.426480 53.675999 40.491501 0.000000 9 1 62
3.060490 1.229950 3.433940 54.180000 40.491501 0.000000 9 1 62
3.059850 1.229130 3.435480 54.683998 40.491501 0.000000 9 1 62
3.059370 1.226000 3.445810 55.188000 40.491501 0.000000 9 1 62
3.058580 1.223390 3.453590 55.692001 40.491501 0.000000 9 1 62
3.063660 1.217960 3.483580 56.195999 40.491501 0.000000 9 1 62
3.061500 1.215330 3.490160 56.700001 40.491501 0.000000 9 1 62
3.057100 1.220370 3.460890 57.203999 40.491501 0.000000 9 1 62
1.873480 1.722830 3.679740 57.708000 40.491501 0.000000 25 1 62
1.873140 1.723390 3.679050 58.211998 40.491501 0.000000 25 1 62
1.873740 1.724000 3.678610 58.716000 40.491501 0.000000 25 1 62
1.874260 1.724380 3.678560 59.220001 40.491501 0.000000 25 1 62
1.875510 1.725100 3.678800 59.723999 40.491501 0.000000 25 1 62
1.875820 1.725280 3.678930 60.228001 40.491501 0.000000 25 1 62
1.876570 1.726080 3.679530 60.731998 40.491501 0.000000 25 1 62
1.877170 1.726980 3.680200 61.236000 40.491501 0.000000 25 1 62
1.877320 1.727250 3.680500 61.740002 40.491501 0.000000 25 1 62
1.877630 1.727270 3.680970 62.243999 40.491501 0.000000 25 1 62
1.877990 1.726770 3.681520 62.748001 40.491501 0.000000 25 1 62
1.878150 1.726490 3.681880 63.251999 40.491501 0.000000 25 1 62
1.878440 1.726100 3.682960 63.756001 40.491501 0.000000 25 1 62
1.878520 1.726020 3.683210 64.260002 40.491501 0.000000 25 1 62
1.878820 1.726030 3.683650 64.764000 40.491501 0.000000 25 1 62
1.879420 1.726050 3.682740 65.267998 40.491501 0.000000 25 1 62
1.879770 1.725960 3.682040 65.772003 40.491501 0.000000 25 1 62
1.879660 1.725930 3.680040 66.276001 40.491501 0.000000 25 1 62
1.879460 1.725870 3.677990 66.779999 40.491501 0.000000 25 1 62
1.878030 1.727210 3.679470 67.283997 40.491501 0.000000 25 1 62
1.878300 1.727200 3.678730 67.788002 40.491501 0.000000 25 1 62
1.325360 2.548290 3.778890 68.292000 40.491501 0.000000 45 1 62
1.414050 2.537590 3.842060 68.795998 40.491501 0.000000 3 1 62
1.408590 2.538870 3.837100 69.300003 40.491501 0.000000 3 1 62
1.405200 2.538970 3.831990 69.804001 40.491501 0.000000 3 1 62
1.399200 2.539990 3.825050 70.307999 40.491501 0.000000 3 1 62
1.394740 2.540410 3.818450 70.811996 40.491501 0.000000 3 1 62
1.328610 2.541600 3.778470 71.316002 40.491501 0.000000 45 1 62
1.320440 2.541880 3.774380 71.820000 40.491501 0.000000 45 1 62
1.309360 2.543120 3.769200 72.323997 40.491501 0.000000 45 1 62
1.306330 2.543760 3.767850 72.828003 40.491501 0.000000 45 1 62
1.303560 2.545440 3.766920 73.332001 40.491501 0.000000 45 1 62
1.304490 2.545890 3.767660 73.835999 40.491501 0.000000 45 1 62
1.307940 2.546330 3.770000 74.339996 40.491501 0.000000 45 1 62
1.309970 2.545660 3.770960 74.844002 40.491501 0.000000 45 1 62
1.308670 2.545160 3.769490 75.348000 40.491501 0.000000 45 1 62
1.307220 2.544220 3.767760 75.851997 40.491501 0.000000 45 1 62
3.006940 1.184830 3.550990 76.356003 40.491501 0.000000 9 1 62
3.006430 1.185170 3.550660 76.860001 40.491501 0.000000 9 1 62
3.005020 1.186140 3.549970 77.363998 40.491501 0.000000 9 1 62
3.004430 1.186440 3.549770 77.868004 40.491501 0.000000 9 1 62
3.002580 1.187420 3.549560 78.372002 40.491501 0.000000 9 1 62
3.000610 1.189210 3.549850 78.875999 40.491501 0.000000 9 1 62
2.999630 1.190240 3.550540 79.379997 40.491501 0.000000 9 1 62
2.997290 1.192170 3.551790 79.884003 40.491501 0.000000 9 1 62
2.994930 1.193590 3.553340 80.388000 40.491501 0.000000 9 1 62
2.993740 1.193970 3.553470 80.891998 40.491501 0.000000 9 1 62
2.990080 1.194650 3.554140 81.396004 40.491501 0.000000 9 1 62
2.988450 1.194670 3.554410 81.900002 40.491501 0.000000 9 1 62
2.986460 1.195190 3.553070 82.403999 40.491501 0.000000 9 1 62
2.985920 1.195690 3.551820 82.907997 40.491501 0.000000 9 1 62
2.986060 1.196230 3.551230 83.412003 40.491501 0.000000 9 1 62
2.985840 1.196630 3.550910 83.916000 40.491501 0.000000 9 1 62
1.949110 1.820420 3.662430 84.419998 40.491501 0.000000 39 1 62
1.949700 1.821190 3.662560 84.924004 40.491501 0.000000 39 1 62
1.950080 1.822630 3.662140 85.428001 40.491501 0.000000 39 1 62
1.949640 1.823560 3.661810 85.931999 40.491501 0.000000 39 1 62
1.949660 1.823660 3.661550 86.435997 40.491501 0.000000 39 1 62
1.949380 1.824790 3.662950 86.940002 40.491501 0.000000 39 1 62
1.949190 1.825480 3.663910 87.444000 40.491501 0.000000 39 1 62
1.948920 1.827020 3.667250 87.947998 40.491501 0.000000 39 1 62
1.948710 1.828720 3.672190 88.452003 40.491501 0.000000 39 1 62
1.948950 1.829430 3.674150 88.956001 40.491501 0.000000 39 1 62
1.949160 1.831670 3.680600 89.459999 40.491501 0.000000 39 1 62
1.949450 1.833790 3.687260 89.963997 40.491501 0.000000 39 1 62
1.950240 1.834800 3.689660 90.468002 40.491501 0.000000 39 1 62
1.950960 1.837230 3.696680 90.972000 40.491501 0.000000 39 1 62
1.945310 1.844820 3.734730 91.475998 40.491501 0.000000 20 1 62
1.946530 1.846020 3.737490 91.980003 40.491501 0.000000 20 1 62
1.947020 1.847040 3.740900 92.484001 40.491501 0.000000 20 1 62
1.947040 1.847390 3.742880 92.987999 40.491501 0.000000 20 1 62
1.946170 1.849790 3.748120 93.491997 40.491501 0.000000 20 1 62
1.944180 1.852980 3.752860 93.996002 40.491501 0.000000 20 1 62
1.943680 1.854590 3.753500 94.500000 40.491501 0.000000 20 1 62
1.941920 1.859010 3.755440 95.003998 40.491501 0.000000 20 1 62
1.941420 1.860210 3.755930 95.508003 40.491501 0.000000 20 1 62
1.938810 1.866870 3.759680 96.012001 40.491501 0.000000 20 1 62
1.936130 1.872060 3.765990 96.515999 40.491501 0.000000 20 1 62
1.935290 1.873270 3.769090 97.020004 40.491501 0.000000 20 1 62
1.934240 1.874600 3.778710 97.524002 40.491501 0.000000 20 1 62
1.934350 1.872320 3.787150 98.028000 40.491501 0.000000 20 1 62
1.934330 1.872220 3.788920 98.531998 40.491501 0.000000 20 1 62
1.933670 1.871270 3.791390 99.036003 40.491501 0.000000 20 1 62
1.933250 1.870670 3.790960 99.540001 40.491501 0.000000 20 1 62
2.785320 1.016690 3.394540 0.252000 40.994499 0.000000 37 1 62
2.784040 1.016950 3.394350 0.756000 40.994499 0.000000 37 1 62
2.782980 1.017420 3.394320 1.260000 40.994499 0.000000 37 1 62
2.606510 1.403450 4.147750 1.764000 40.994499 0.000000 34 1 62
2.606370 1.403830 4.147420 2.268000 40.994499 0.000000 34 1 62
2.606940 1.404370 4.147190 2.772000 40.994499 0.000000 34 1 62
2.607790 1.404510 4.147070 3.276000 40.994499 0.000000 34 1 62
2.609160 1.405070 4.147570 3.780000 40.994499 0.000000 34 1 62
2.609490 1.405700 4.148700 4.284000 40.994499 0.000000 34 1 62
2.609280 1.406140 4.149290 4.788000 40.994499 0.000000 34 1 62
2.608720 1.406970 4.150660 5.292000 40.994499 0.000000 34 1 62
2.608680 1.407410 4.151250 5.796000 40.994499 0.000000 34 1 62
2.608480 1.407920 4.152050 6.300000 40.994499 0.000000 34 1 62
2.608600 1.408200 4.152300 6.804000 40.994499 0.000000 34 1 62
2.608600 1.408300 4.152410 7.308000 40.994499 0.000000 34 1 62
2.608310 1.408080 4.153650 7.812000 40.994499 0.000000 34 1 62
2.608180 1.407530 4.155290 8.316000 40.994499 0.000000 34 1 62
2.607930 1.407180 4.156280 8.820000 40.994499 0.000000 34 1 62
2.607780 1.406660 4.157980 9.324000 40.994499 0.000000 34 1 62
2.607550 1.406260 4.158670 9.828000 40.994499 0.000000 34 1 62
2.607660 1.406460 4.159230 10.332000 40.994499 0.000000 34 1 62
2.607780 1.406500 4.158700 10.836000 40.994499 0.000000 34 1 62
2.607890 1.406640 4.158320 11.340000 40.994499 0.000000 34 1 62
2.607710 1.406180 4.156510 11.844000 40.994499 0.000000 34 1 62
2.607000 1.405690 4.155120 12.348001 40.994499 0.000000 34 1 62
2.606440 1.405350 4.154780 12.852000 40.994499 0.000000 34 1 62
2.606650 1.405380 4.154130 13.356000 40.994499 0.000000 34 1 62
2.607230 1.405650 4.153850 13.860000 40.994499 0.000000 34 1 62
2.607590 1.405780 4.153850 14.364000 40.994499 0.000000 34 1 62
2.606830 1.405700 4.154590 14.868000 40.994499 0.000000 34 1 62
2.606090 1.405490 4.155250 15.372000 40.994499 0.000000 34 1 62
2.605070 1.405580 4.155910 15.876000 40.994499 0.000000 34 1 62
2.604520 1.405610 4.156450 16.380001 40.994499 0.000000 34 1 62
1.831050 1.704710 3.673290 16.884001 40.994499 0.000000 8 1 62
1.830230 1.701480 3.674080 17.388000 40.994499 0.000000 8 1 62
1.828120 1.697530 3.676120 17.892000 40.994499 0.000000 8 1 62
1.829080 1.695730 3.676490 18.396002 40.994499 0.000000 8 1 62
1.829720 1.693510 3.678430 18.900002 40.994499 0.000000 8 1 62
1.829150 1.692650 3.679750 19.404001 40.994499 0.000000 8 1 62
1.832050 1.691410 3.682060 19.908001 40.994499 0.000000 8 1 62
1.834020 1.690360 3.684130 20.412001 40.994499 0.000000 8 1 62
1.835630 1.689900 3.684560 20.916000 40.994499 0.000000 8 1 62
1.839540 1.689100 3.685410 21.420002 40.994499 0.000000 8 1 62
1.841140 1.688070 3.685960 21.924002 40.994499 0.000000 8 1 62
1.843200 1.687530 3.685850 22.428001 40.994499 0.000000 8 1 62
1.845960 1.686270 3.685340 22.932001 40.994499 0.000000 8 1 62
1.846350 1.685520 3.684950 23.436001 40.994499 0.000000 8 1 62
1.850620 1.684100 3.682730 23.940001 40.994499 0.000000 8 1 62
1.852720 1.682690 3.679410 24.444002 40.994499 0.000000 8 1 62
1.853750 1.682440 3.677530 24.948002 40.994499 0.000000 8 1 62
1.857490 1.681580 3.672450 25.452002 40.994499 0.000000 8 1 62
1.859840 1.681280 3.667660 25.956001 40.994499 0.000000 8 1 62
1.862720 1.681260 3.665330 26.460001 40.994499 0.000000 8 1 62
1.866830 1.680930 3.660720 26.964001 40.994499 0.000000 8 1 62
1.867620 1.681470 3.658760 27.468000 40.994499 0.000000 8 1 62
1.872960 1.681060 3.653370 27.972002 40.994499 0.000000 8 1 62
1.876650 1.680890 3.649630 28.476002 40.994499 0.000000 8 1 62
3.056230 1.148280 3.580220 28.980001 40.994499 0.000000 22 1 62
3.057000 1.148340 3.581440 29.484001 40.994499 0.000000 22 1 62
3.057990 1.148560 3.583950 29.988001 40.994499 0.000000 22 1 62
3.058510 1.148920 3.586780 30.492001 40.994499 0.000000 22 1 62
3.060070 1.148680 3.592440 30.996002 40.994499 0.000000 22 1 62
3.061090 1.148670 3.597590 31.500002 40.994499 0.000000 22 1 62
3.061470 1.148400 3.600330 32.004002 40.994499 0.000000 22 1 62
3.062170 1.149320 3.605160 32.507999 40.994499 0.000000 22 1 62
3.062570 1.150520 3.606670 33.012001 40.994499 0.000000 22 1 62
3.064610 1.151590 3.609000 33.515999 40.994499 0.000000 22 1 62
3.066950 1.152690 3.609530 34.020000 40.994499 0.000000 22 1 62
3.068110 1.152850 3.609300 34.523998 40.994499 0.000000 22 1 62
3.071110 1.153560 3.608170 35.028000 40.994499 0.000000 22 1 62
3.074250 1.155320 3.605300 35.531998 40.994499 0.000000 22 1 62
3.076070 1.155550 3.604570 36.035999 40.994499 0.000000 22 1 62
3.079720 1.157000 3.601710 36.540001 40.994499 0.000000 22 1 62
3.081160 1.158140 3.599380 37.043999 40.994499 0.000000 22 1 62
3.085140 1.159400 3.596540 37.548000 40.994499 0.000000 22 1 62
3.088180 1.161370 3.592710 38.051998 40.994499 0.000000 22 1 62
3.089470 1.162320 3.591210 38.556000 40.994499 0.000000 22 1 62
3.092470 1.164170 3.589160 39.060001 40.994499 0.000000 22 1 62
3.095210 1.166190 3.586630 39.563999 40.994499 0.000000 22 1 62
3.096690 1.166700 3.586720 40.068001 40.994499 0.000000 22 1 62
3.099320 1.168000 3.585510 40.571999 40.994499 0.000000 22 1 62
3.100090 1.169110 3.584390 41.076000 40.994499 0.000000 22 1 62
3.084250 1.191980 3.490060 41.579998 40.994499 0.000000 9 1 62
3.082170 1.194980 3.487350 42.084000 40.994499 0.000000 9 1 62
3.081610 1.197740 3.484480 42.588001 40.994499 0.000000 9 1 62
3.074690 1.203490 3.478460 43.091999 40.994499 0.000000 9 1 62
3.066950 1.210600 3.470950 43.596001 40.994499 0.000000 9 1 62
3.062210 1.214350 3.467670 44.099998 40.994499 0.000000 9 1 62
3.055820 1.220460 3.460800 44.604000 40.994499 0.000000 9 1 62
3.052740 1.224620 3.457800 45.107998 40.994499 0.000000 9 1 62
3.052760 1.225440 3.455670 45.612000 40.994499 0.000000 9 1 62
3.054400 1.226720 3.454930 46.116001 40.994499 0.000000 9 1 62
3.056080 1.226780 3.455460 46.619999 40.994499 0.000000 9 1 62
3.059530 1.227490 3.453050 47.124001 40.994499 0.000000 9 1 62
3.062950 1.227650 3.450780 47.627998 40.994499 0.000000 9 1 62
3.063820 1.227950 3.448470 48.132000 40.994499 0.000000 9 1 62
3.065420 1.229330 3.443710 48.636002 40.994499 0.000000 9 1 62
3.065090 1.232120 3.440140 49.139999 40.994499 0.000000 9 1 62
3.065490 1.233080 3.436840 49.644001 40.994499 0.000000 9 1 62
3.064060 1.235690 3.431110 50.147999 40.994499 0.000000 9 1 62
3.062580 1.237200 3.427960 50.652000 40.994499 0.000000 9 1 62
3.061190 1.238080 3.422400 51.155998 40.994499 0.000000 9 1 62
3.060150 1.238170 3.419660 51.660000 40.994499 0.000000 9 1 62
3.060550 1.237670 3.420070 52.164001 40.994499 0.000000 9 1 62
3.060830 1.235930 3.422530 52.667999 40.994499 0.000000 9 1 62
3.061740 1.233430 3.429550 53.172001 40.994499 0.000000 9 1 62
3.061900 1.232100 3.432540 53.675999 40.994499 0.000000 9 1 62
3.061760 1.229350 3.439880 54.180000 40.994499 0.000000 9 1 62
3.062130 1.227640 3.446430 54.683998 40.994499 0.000000 9 1 62
3.060900 1.225040 3.452450 55.188000 40.994499 0.000000 9 1 62
3.060420 1.222220 3.461240 55.692001 40.994499 0.000000 9 1 62
3.063660 1.217960 3.483580 56.195999 40.994499 0.000000 9 1 62
3.061500 1.215330 3.490160 56.700001 40.994499 0.000000 9 1 62
3.058710 1.212340 3.501690 57.203999 40.994499 0.000000 9 1 62
1.872930 1.722730 3.679300 57.708000 40.994499 0.000000 25 1 62
1.872710 1.723430 3.678710 58.211998 40.994499 0.000000 25 1 62
1.873210 1.724240 3.678250 58.716000 40.994499 0.000000 25 1 62
1.874010 1.724580 3.678330 59.220001 40.994499 0.000000 25 1 62
1.875190 1.725260 3.678580 59.723999 40.994499 0.000000 25 1 62
1.875580 1.725440 3.678930 60.228001 40.994499 0.000000 25 1 62
1.876440 1.726040 3.679590 60.731998 40.994499 0.000000 25 1 62
1.877020 1.726730 3.680310 61.236000 40.994499 0.000000 25 1 62
1.877160 1.727060 3.680590 61.740002 40.994499 0.000000 25 1 62
1.877510 1.727110 3.681020 62.243999 40.994499 0.000000 25 1 62
1.877800 1.726540 3.681630 62.748001 40.994499 0.000000 25 1 62
1.877960 1.726350 3.682270 63.251999 40.994499 0.000000 25 1 62
1.878200 1.726030 3.683460 63.756001 40.994499 0.000000 25 1 62
1.878190 1.726020 3.684280 64.260002 40.994499 0.000000 25 1 62
1.878480 1.726050 3.684260 64.764000 40.994499 0.000000 25 1 62
1.878790 1.726120 3.683620 65.267998 40.994499 0.000000 25 1 62
1.878950 1.726230 3.682870 65.772003 40.994499 0.000000 25 1 62
1.879070 1.726190 3.680670 66.276001 40.994499 0.000000 25 1 62
1.878600 1.726360 3.678950 66.779999 40.994499 0.000000 25 1 62
1.877970 1.727820 3.680580 67.283997 40.994499 0.000000 25 1 62
1.878130 1.727730 3.679450 67.788002 40.994499 0.000000 25 1 62
1.323590 2.548840 3.777990 68.292000 40.994499 0.000000 45 1 62
1.414050 2.537590 3.842060 68.795998 40.994499 0.000000 3 1 62
1.408590 2.538870 3.837100 69.300003 40.994499 0.000000 3 1 62
1.404120 2.540050 3.833230 69.804001 40.994499 0.000000 3 1 62
1.399600 2.540450 3.827020 70.307999 40.994499 0.000000 3 1 62
1.330550 2.541760 3.780410 70.811996 40.994499 0.000000 45 1 62
1.327500 2.541390 3.778810 71.316002 40.994499 0.000000 45 1 62
1.319240 2.541700 3.774340 71.820000 40.994499 0.000000 45 1 62
1.307050 2.542790 3.768410 72.323997 40.994499 0.000000 45 1 62
1.304760 2.543750 3.767390 72.828003 40.994499 0.000000 45 1 62
1.302080 2.545450 3.766490 73.332001 40.994499 0.000000 45 1 62
1.303070 2.546240 3.767060 73.835999 40.994499 0.000000 45 1 62
1.307160 2.546670 3.769520 74.339996 40.994499 0.000000 45 1 62
1.309240 2.546530 3.770450 74.844002 40.994499 0.000000 45 1 62
3.008100 1.182920 3.551980 75.348000 40.994499 0.000000 9 1 62
3.007320 1.183550 3.551870 75.851997 40.994499 0.000000 9 1 62
